PMID,Title,Authors,Citation,First Author,Journal/Book Abbreviation from PubMed,Publication Year,Create Date,PMCID,NIHMS ID,DOI,,Authors,Author full names,Author(s) ID,Title,Year,Journal/Book  title from Scopus,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link to Scopus Record for article,ISSN,ISBN,CODEN,PubMed ID,Document Type,Publication Stage,Open Access,Source,EID,,Journal Title from Catalog,ISSN,eISSN,StartDate in Catalog,EndDate in Catalog,Type,Resource,Publisher,Link to Publisher Info on TDM,Subscription Time Range Note
19203579,RNF168 binds and amplifies ubiquitin conjugates on damaged chromosomes to allow accumulation of repair proteins,"Doil C, Mailand N, Bekker-Jensen S, Menard P, Larsen DH, Pepperkok R, Ellenberg J, Panier S, Durocher D, Bartek J, Lukas J, Lukas C.",Cell. 2009 Feb 6;136(3):435-46. doi: 10.1016/j.cell.2008.12.041.,Doil C,Cell,2009,2/11/09,,,10.1016/j.cell.2008.12.041,,Doil C.; Mailand N.; Bekker-Jensen S.; Menard P.; Larsen D.H.; Pepperkok R.; Ellenberg J.; Panier S.; Durocher D.; Bartek J.; Lukas J.; Lukas C.,"Doil, Carsten (26024660100); Mailand, Niels (6508079244); Bekker-Jensen, Simon (8675813400); Menard, Patrice (7003933234); Larsen, Dorthe Helena (11441001700); Pepperkok, Rainer (57207604584); Ellenberg, Jan (7006174947); Panier, Stephanie (23036364300); Durocher, Daniel (7003395294); Bartek, Jiri (7103077558); Lukas, Jiri (7103141343); Lukas, Claudia (6701850628)",26024660100; 6508079244; 8675813400; 7003933234; 11441001700; 57207604584; 7006174947; 23036364300; 7003395294; 7103077558; 7103141343; 6701850628,RNF168 Binds and Amplifies Ubiquitin Conjugates on Damaged Chromosomes to Allow Accumulation of Repair Proteins,2009,Cell,136,3,,435,446,11,690,10.1016/j.cell.2008.12.041,https://www.scopus.com/inward/record.uri?eid=2-s2.0-59049091728&doi=10.1016%2fj.cell.2008.12.041&partnerID=40&md5=9581596278f2e3ff7feef1591503cfd9,928674,,CELLB,19203579,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-59049091728,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
9790534,The dermatomyositis-specific autoantigen Mi2 is a component of a complex containing histone deacetylase and nucleosome remodeling activities,"Zhang Y, LeRoy G, Seelig HP, Lane WS, Reinberg D.",Cell. 1998 Oct 16;95(2):279-89. doi: 10.1016/s0092-8674(00)81758-4.,Zhang Y,Cell,1998,10/28/98,,,10.1016/s0092-8674(00)81758-4,,Zhang Y.; LeRoy G.; Seelig H.-P.; Lane W.S.; Reinberg D.,"Zhang, Yi (35365765300); LeRoy, Gary (7102314963); Seelig, Hans-Peter (7005478731); Lane, William S. (7102391928); Reinberg, Danny (7005185878)",35365765300; 7102314963; 7005478731; 7102391928; 7005185878,The dermatomyositis-specific autoantigen Mi2 is a component of a complex containing histone deacetylase and nucleosome remodeling activities,1998,Cell,95,2,,279,289,10,686,10.1016/S0092-8674(00)81758-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032538293&doi=10.1016%2fS0092-8674%2800%2981758-4&partnerID=40&md5=074c21123bd5775e5b2bc792ceab0d55,928674,,CELLB,9790534,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0032538293,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
23540698,The Arabidopsis nucleosome remodeler DDM1 allows DNA methyltransferases to access H1-containing heterochromatin,"Zemach A, Kim MY, Hsieh PH, Coleman-Derr D, Eshed-Williams L, Thao K, Harmer SL, Zilberman D.",Cell. 2013 Mar 28;153(1):193-205. doi: 10.1016/j.cell.2013.02.033.,Zemach A,Cell,2013,4/2/13,PMC4035305,NIHMS581063,10.1016/j.cell.2013.02.033,,Zemach A.; Kim M.Y.; Hsieh P.-H.; Coleman-Derr D.; Eshed-Williams L.; Thao K.; Harmer S.L.; Zilberman D.,"Zemach, Assaf (6602332658); Kim, M. Yvonne (35487603500); Hsieh, Ping-Hung (55922483500); Coleman-Derr, Devin (6507220415); Eshed-Williams, Leor (7404478086); Thao, Ka (55638423800); Harmer, Stacey L. (6701474755); Zilberman, Daniel (57210676732)",6602332658; 35487603500; 55922483500; 6507220415; 7404478086; 55638423800; 6701474755; 57210676732,The arabidopsis nucleosome remodeler DDM1 allows DNA methyltransferases to access H1-containing heterochromatin,2013,Cell,153,1,,193,205,12,685,10.1016/j.cell.2013.02.033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875741680&doi=10.1016%2fj.cell.2013.02.033&partnerID=40&md5=a3cfafd77721825276694a999b4861c3,928674,,CELLB,23540698,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-84875741680,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
15207240,CBP histone acetyltransferase activity is a critical component of memory consolidation,"Korzus E, Rosenfeld MG, Mayford M.",Neuron. 2004 Jun 24;42(6):961-72. doi: 10.1016/j.neuron.2004.06.002.,Korzus E,Neuron,2004,6/23/04,PMC8048715,NIHMS1675829,10.1016/j.neuron.2004.06.002,,Korzus E.; Rosenfeld M.G.; Mayford M.,"Korzus, Edward (6602163837); Rosenfeld, Michael G. (35356018800); Mayford, Mark (6701653643)",6602163837; 35356018800; 6701653643,CBP histone acetyltransferase activity is a critical component of memory consolidation,2004,Neuron,42,6,,961,972,11,677,10.1016/j.neuron.2004.06.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942731425&doi=10.1016%2fj.neuron.2004.06.002&partnerID=40&md5=e198af9778944748dc085d512dd17116,8966273,,NERNE,15207240,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-2942731425,,"Neuron (Cambridge, Mass.)",0896-6273,1097-4199,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
12086673,Dot1p modulates silencing in yeast by methylation of the nucleosome core,"van Leeuwen F, Gafken PR, Gottschling DE.",Cell. 2002 Jun 14;109(6):745-56. doi: 10.1016/s0092-8674(02)00759-6.,van Leeuwen F,Cell,2002,6/28/02,,,10.1016/s0092-8674(02)00759-6,,Van Leeuwen F.; Gafken P.R.; Gottschling D.E.,"Van Leeuwen, Fred (36092206500); Gafken, Philip R. (6506823208); Gottschling, Daniel E. (57208041341)",36092206500; 6506823208; 57208041341,Dot1p modulates silencing in yeast by methylation of the nucleosome core,2002,Cell,109,6,,745,756,11,670,10.1016/S0092-8674(02)00759-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037077178&doi=10.1016%2fS0092-8674%2802%2900759-6&partnerID=40&md5=1b45e27c92726e54856c5af3839a2be5,928674,,CELLB,12086673,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0037077178,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
10412979,"Stabilization of chromatin structure by PRC1, a Polycomb complex","Shao Z, Raible F, Mollaaghababa R, Guyon JR, Wu CT, Bender W, Kingston RE.",Cell. 1999 Jul 9;98(1):37-46. doi: 10.1016/S0092-8674(00)80604-2.,Shao Z,Cell,1999,7/21/99,,,10.1016/S0092-8674(00)80604-2,,Shao Z.; Raible F.; Mollaaghababa R.; Guyon J.R.; Wu C.-T.; Bender W.; Kingston R.E.,"Shao, Zhaohui (7202244441); Raible, Florian (9537174900); Mollaaghababa, Ramin (6603405187); Guyon, Jeffrey R. (7003952363); Wu, Chao-Ting (8043039500); Bender, Welcome (7102910243); Kingston, Robert E. (35509486700)",7202244441; 9537174900; 6603405187; 7003952363; 8043039500; 7102910243; 35509486700,"Stabilization of chromatin structure by PRC1, a polycomb complex",1999,Cell,98,1,,37,46,9,668,10.1016/S0092-8674(00)80604-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033538578&doi=10.1016%2fS0092-8674%2800%2980604-2&partnerID=40&md5=4bdadd871b6acdfd8cf325bed107d255,928674,,CELLB,10412979,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0033538578,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
25843628,Systematic discovery of Xist RNA binding proteins,"Chu C, Zhang QC, da Rocha ST, Flynn RA, Bharadwaj M, Calabrese JM, Magnuson T, Heard E, Chang HY.",Cell. 2015 Apr 9;161(2):404-16. doi: 10.1016/j.cell.2015.03.025. Epub 2015 Apr 2.,Chu C,Cell,2015,4/7/15,PMC4425988,NIHMS673722,10.1016/j.cell.2015.03.025,,Chu C.; Zhang Q.C.; Da Rocha S.T.; Flynn R.A.; Bharadwaj M.; Calabrese J.M.; Magnuson T.; Heard E.; Chang H.Y.,"Chu, Ci (54580757400); Zhang, Qiangfeng Cliff (57060946100); Da Rocha, Simão Teixeira (6701310385); Flynn, Ryan A. (56463113600); Bharadwaj, Maheetha (57221208053); Calabrese, J. Mauro (15126533500); Magnuson, Terry (7005710626); Heard, Edith (7004534045); Chang, Howard Y. (7407523052)",54580757400; 57060946100; 6701310385; 56463113600; 57221208053; 15126533500; 7005710626; 7004534045; 7407523052,Systematic discovery of Xist RNA binding proteins,2015,Cell,161,2,,404,416,12,664,10.1016/j.cell.2015.03.025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929355793&doi=10.1016%2fj.cell.2015.03.025&partnerID=40&md5=6cd56a7bb2cca52ba8fc4ac5965f991d,928674,,CELLB,25843628,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-84929355793,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
16678094,Circadian regulator CLOCK is a histone acetyltransferase,"Doi M, Hirayama J, Sassone-Corsi P.",Cell. 2006 May 5;125(3):497-508. doi: 10.1016/j.cell.2006.03.033.,Doi M,Cell,2006,5/9/06,,,10.1016/j.cell.2006.03.033,,Doi M.; Hirayama J.; Sassone-Corsi P.,"Doi, Masao (55461142900); Hirayama, Jun (8668236000); Sassone-Corsi, Paolo (7102287937)",55461142900; 8668236000; 7102287937,Circadian Regulator CLOCK Is a Histone Acetyltransferase,2006,Cell,125,3,,497,508,11,662,10.1016/j.cell.2006.03.033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646145721&doi=10.1016%2fj.cell.2006.03.033&partnerID=40&md5=3f850d1e56259343ddbc166300c3c0ca,928674,,CELLB,16678094,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-33646145721,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
11893489,Histone H2A variants H2AX and H2AZ,"Redon C, Pilch D, Rogakou E, Sedelnikova O, Newrock K, Bonner W.",Curr Opin Genet Dev. 2002 Apr;12(2):162-9. doi: 10.1016/s0959-437x(02)00282-4.,Redon C,Curr Opin Genet Dev,2002,3/15/02,,,10.1016/s0959-437x(02)00282-4,,Redon C.; Pilch D.; Rogakou E.; Sedelnikova O.; Newrock K.; Bonner W.,"Redon, Christophe (7003357266); Pilch, Duane (7005918554); Rogakou, Emmy (6603400756); Sedelnikova, Olga (6603584770); Newrock, Kenneth (6602501852); Bonner, William (7101729669)",7003357266; 7005918554; 6603400756; 6603584770; 6602501852; 7101729669,Histone H2A variants H2AX and H2AZ,2002,Current Opinion in Genetics and Development,12,2,,162,169,7,633,10.1016/S0959-437X(02)00282-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036531895&doi=10.1016%2fS0959-437X%2802%2900282-4&partnerID=40&md5=7278de3ed5c0fcb353f339706ef4235d,0959437X,,COGDE,11893489,Review,Final,,Scopus,2-s2.0-0036531895,,Current opinion in genetics & development,0959-437X,1879-0380,2/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
16242410,Chromatin remodeling is a key mechanism underlying cocaine-induced plasticity in striatum,"Kumar A, Choi KH, Renthal W, Tsankova NM, Theobald DE, Truong HT, Russo SJ, Laplant Q, Sasaki TS, Whistler KN, Neve RL, Self DW, Nestler EJ.",Neuron. 2005 Oct 20;48(2):303-14. doi: 10.1016/j.neuron.2005.09.023.,Kumar A,Neuron,2005,10/26/05,,,10.1016/j.neuron.2005.09.023,,Kumar A.; Choi K.-H.; Renthal W.; Tsankova N.M.; Theobald D.E.H.; Truong H.-T.; Russo S.J.; LaPlant Q.; Sasaki T.S.; Whistler K.N.; Neve R.L.; Self D.W.; Nestler E.J.,"Kumar, Arvind (56016220000); Choi, Kwang-Ho (55190932100); Renthal, William (8863704600); Tsankova, Nadia M. (57497796000); Theobald, David E.H. (7003695158); Truong, Hoang-Trang (8863704900); Russo, Scott J. (55635321600); LaPlant, Quincey (8863705100); Sasaki, Teresa S. (8863705200); Whistler, Kimberly N. (8863705300); Neve, Rachael L. (7101623857); Self, David W. (7103262306); Nestler, Eric J. (7102006227)",56016220000; 55190932100; 8863704600; 57497796000; 7003695158; 8863704900; 55635321600; 8863705100; 8863705200; 8863705300; 7101623857; 7103262306; 7102006227,Chromatin remodeling is a key mechanism underlying cocaine-induced plasticity in striatum,2005,Neuron,48,2,,303,314,11,626,10.1016/j.neuron.2005.09.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-26944474790&doi=10.1016%2fj.neuron.2005.09.023&partnerID=40&md5=8c6b347458f5ecbda1a9857c17c8960e,8966273,,NERNE,16242410,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-26944474790,,"Neuron (Cambridge, Mass.)",0896-6273,1097-4199,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
11106736,Ordered recruitment of chromatin modifying and general transcription factors to the IFN-beta promoter,"Agalioti T, Lomvardas S, Parekh B, Yie J, Maniatis T, Thanos D.",Cell. 2000 Nov 10;103(4):667-78. doi: 10.1016/s0092-8674(00)00169-0.,Agalioti T,Cell,2000,12/7/00,,,10.1016/s0092-8674(00)00169-0,,Agalioti T.; Lomvardas S.; Parekh B.; Yie J.; Maniatis T.; Thanos D.,"Agalioti, Theodora (6507989929); Lomvardas, Stavros (6602953115); Parekh, Bhavin (7004642215); Yie, Junming (57197477278); Maniatis, Tom (57211650288); Thanos, Dimitris (7006425385)",6507989929; 6602953115; 7004642215; 57197477278; 57211650288; 7006425385,Ordered recruitment of chromatin modifying and general transcription factors to the IFN-β promoter,2000,Cell,103,4,,667,678,11,616,10.1016/S0092-8674(00)00169-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033681250&doi=10.1016%2fS0092-8674%2800%2900169-0&partnerID=40&md5=dcd44bd7dce104336f85c57f054c844d,928674,,CELLB,11106736,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0033681250,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
10319811,Ordered recruitment of transcription and chromatin remodeling factors to a cell cycle- and developmentally regulated promoter,"Cosma MP, Tanaka T, Nasmyth K.",Cell. 1999 Apr 30;97(3):299-311. doi: 10.1016/s0092-8674(00)80740-0.,Cosma MP,Cell,1999,5/13/99,,,10.1016/s0092-8674(00)80740-0,,Cosma M.P.; Tanaka T.; Nasmyth K.,"Cosma, Maria Pia (7003881892); Tanaka, Tomoyuki (7406724790); Nasmyth, Kim (7103258917)",7003881892; 7406724790; 7103258917,Ordered recruitment of transcription and chromatin remodeling factors to a cell cycle- and developmentally regulated promoter,1999,Cell,97,3,,299,311,12,603,10.1016/S0092-8674(00)80740-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033617334&doi=10.1016%2fS0092-8674%2800%2980740-0&partnerID=40&md5=b5c9fc1d190c461b52139484c12f45c0,928674,,CELLB,10319811,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0033617334,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
12453419,ALL-1 is a histone methyltransferase that assembles a supercomplex of proteins involved in transcriptional regulation,"Nakamura T, Mori T, Tada S, Krajewski W, Rozovskaia T, Wassell R, Dubois G, Mazo A, Croce CM, Canaani E.",Mol Cell. 2002 Nov;10(5):1119-28. doi: 10.1016/s1097-2765(02)00740-2.,Nakamura T,Mol Cell,2002,11/28/02,,,10.1016/s1097-2765(02)00740-2,,Nakamura T.; Mori T.; Tada S.; Krajewski W.; Rozovskaia T.; Wassell R.; Dubois G.; Mazo A.; Croce C.M.; Canaani E.,"Nakamura, Tatsuya (7501467539); Mori, Toshiki (55479023500); Tada, Shinichiro (36764539500); Krajewski, Wladyslaw (57206402573); Rozovskaia, Tanya (7004166317); Wassell, Richard (7005159254); Dubois, Garrett (7102026994); Mazo, Alexander (7007042088); Croce, Carlo M. (7202975031); Canaani, Eli (7006578036)",7501467539; 55479023500; 36764539500; 57206402573; 7004166317; 7005159254; 7102026994; 7007042088; 7202975031; 7006578036,ALL-1 is a histone methyltransferase that assembles a supercomplex of proteins involved in transcriptional regulation,2002,Molecular Cell,10,5,,1119,1128,9,602,10.1016/S1097-2765(02)00740-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18744410349&doi=10.1016%2fS1097-2765%2802%2900740-2&partnerID=40&md5=631273de4a2c24320cf70a3cbee05bed,10972765,,MOCEF,12453419,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-18744410349,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
21215366,Epigenetics in alternative pre-mRNA splicing,"Luco RF, Allo M, Schor IE, Kornblihtt AR, Misteli T.",Cell. 2011 Jan 7;144(1):16-26. doi: 10.1016/j.cell.2010.11.056.,Luco RF,Cell,2011,1/11/11,PMC3038581,NIHMS260995,10.1016/j.cell.2010.11.056,,Luco R.F.; Allo M.; Schor I.E.; Kornblihtt A.R.; Misteli T.,"Luco, Reini F. (6506448962); Allo, Mariano (27267454600); Schor, Ignacio E. (26424023900); Kornblihtt, Alberto R. (7006345926); Misteli, Tom (56777562500)",6506448962; 27267454600; 26424023900; 7006345926; 56777562500,Epigenetics in alternative pre-mRNA splicing,2011,Cell,144,1,,16,26,10,585,10.1016/j.cell.2010.11.056,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650961149&doi=10.1016%2fj.cell.2010.11.056&partnerID=40&md5=edb93a94631b992f0cb9c4ab67ee3747,928674,,CELLB,21215366,Review,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-78650961149,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17320509,Chromatin challenges during DNA replication and repair,"Groth A, Rocha W, Verreault A, Almouzni G.",Cell. 2007 Feb 23;128(4):721-33. doi: 10.1016/j.cell.2007.01.030.,Groth A,Cell,2007,2/27/07,,,10.1016/j.cell.2007.01.030,,Groth A.; Rocha W.; Verreault A.; Almouzni G.,"Groth, Anja (7003520948); Rocha, Walter (9274376700); Verreault, Alain (6701716078); Almouzni, Geneviève (7005207257)",7003520948; 9274376700; 6701716078; 7005207257,Chromatin Challenges during DNA Replication and Repair,2007,Cell,128,4,,721,733,12,585,10.1016/j.cell.2007.01.030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847076248&doi=10.1016%2fj.cell.2007.01.030&partnerID=40&md5=8268eead58ea4bc9b4a7f16360864116,928674,,CELLB,17320509,Review,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-33847076248,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
11343896,Histone methylation versus histone acetylation: new insights into epigenetic regulation,"Rice JC, Allis CD.",Curr Opin Cell Biol. 2001 Jun;13(3):263-73. doi: 10.1016/s0955-0674(00)00208-8.,Rice JC,Curr Opin Cell Biol,2001,5/10/01,,,10.1016/s0955-0674(00)00208-8,,Rice J.C.; Allis C.D.,"Rice, J.C. (35475108200); Allis, C.D. (55666730300)",35475108200; 55666730300,Histone methylation versus histone acetylation: New insights into epigenetic regulation,2001,Current Opinion in Cell Biology,13,3,,263,273,10,568,10.1016/S0955-0674(00)00208-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035370439&doi=10.1016%2fS0955-0674%2800%2900208-8&partnerID=40&md5=942f836948b5e1ebc4012f2124f5a179,9550674,,COCBE,11343896,Review,Final,,Scopus,2-s2.0-0035370439,,Current opinion in cell biology,0955-0674,1879-0410,1995,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
19379699,Nuclear architecture of rod photoreceptor cells adapts to vision in mammalian evolution,"Solovei I, Kreysing M, Lanctôt C, Kösem S, Peichl L, Cremer T, Guck J, Joffe B.",Cell. 2009 Apr 17;137(2):356-68. doi: 10.1016/j.cell.2009.01.052.,Solovei I,Cell,2009,4/22/09,,,10.1016/j.cell.2009.01.052,,Solovei I.; Kreysing M.; Lanctôt C.; Kösem S.; Peichl L.; Cremer T.; Guck J.; Joffe B.,"Solovei, Irina (56087643000); Kreysing, Moritz (25521603200); Lanctôt, Christian (6701418694); Kösem, Süleyman (26432042900); Peichl, Leo (55650075300); Cremer, Thomas (7005758215); Guck, Jochen (6602663898); Joffe, Boris (7005188245)",56087643000; 25521603200; 6701418694; 26432042900; 55650075300; 7005758215; 6602663898; 7005188245,Nuclear Architecture of Rod Photoreceptor Cells Adapts to Vision in Mammalian Evolution,2009,Cell,137,2,,356,368,12,555,10.1016/j.cell.2009.01.052,https://www.scopus.com/inward/record.uri?eid=2-s2.0-64249139170&doi=10.1016%2fj.cell.2009.01.052&partnerID=40&md5=020398f783039f622a6b360d15484ed5,928674,,CELLB,19379699,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-64249139170,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
19703393,LSD1 is a subunit of the NuRD complex and targets the metastasis programs in breast cancer,"Wang Y, Zhang H, Chen Y, Sun Y, Yang F, Yu W, Liang J, Sun L, Yang X, Shi L, Li R, Li Y, Zhang Y, Li Q, Yi X, Shang Y.",Cell. 2009 Aug 21;138(4):660-72. doi: 10.1016/j.cell.2009.05.050.,Wang Y,Cell,2009,8/26/09,,,10.1016/j.cell.2009.05.050,,Wang Y.; Zhang H.; Chen Y.; Sun Y.; Yang F.; Yu W.; Liang J.; Sun L.; Yang X.; Shi L.; Li R.; Li Y.; Zhang Y.; Li Q.; Yi X.; Shang Y.,"Wang, Yan (57211416298); Zhang, Hua (55246604700); Chen, Yupeng (56389473300); Sun, Yimin (35079477700); Yang, Fen (57217407546); Yu, Wenhua (55473177300); Liang, Jing (24576931700); Sun, Luyang (11439116000); Yang, Xiaohan (35279050000); Shi, Lei (56313108100); Li, Ruifang (56096619100); Li, Yanyan (57216451070); Zhang, Yu (57211358135); Li, Qian (57287787300); Yi, Xia (7202268800); Shang, Yongfeng (55790663400)",57211416298; 55246604700; 56389473300; 35079477700; 57217407546; 55473177300; 24576931700; 11439116000; 35279050000; 56313108100; 56096619100; 57216451070; 57211358135; 57287787300; 7202268800; 55790663400,LSD1 Is a Subunit of the NuRD Complex and Targets the Metastasis Programs in Breast Cancer,2009,Cell,138,4,,660,672,12,548,10.1016/j.cell.2009.05.050,https://www.scopus.com/inward/record.uri?eid=2-s2.0-68749108259&doi=10.1016%2fj.cell.2009.05.050&partnerID=40&md5=8458352baa420d70a34801d81fafd1d2,928674,,CELLB,19703393,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-68749108259,,Cell,0092-8674,1097-4172,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
