PMID,Title,Authors,Citation,First Author,Journal/Book Abbreviation from PubMed,Publication Year,Create Date,PMCID,NIHMS ID,DOI,,Authors,Author full names,Author(s) ID,Title,Year,Journal/Book  title from Scopus,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link to Scopus Record for article,ISSN,ISBN,CODEN,PubMed ID,Document Type,Publication Stage,Open Access,Source,EID,,Journal Title from Catalog,ISSN,eISSN,StartDate in Catalog,EndDate in Catalog,Type,Resource,Publisher,Link to Publisher Info on TDM,Subscription Time Range Note
17176557,Somatic cell nuclear transfer (SCNT) in mammals: the cytoplast and its reprogramming activities,"Fulka J Jr, Fulka H.",Adv Exp Med Biol. 2007;591:93-102. doi: 10.1007/978-0-387-37754-4_7.,Fulka J Jr,Adv Exp Med Biol,2007,12/21/06,,,10.1007/978-0-387-37754-4_7,,Fulka Jr. J.; Fulka H.,"Fulka Jr., Josef (26425870400); Fulka, Helena (6505772884)",26425870400; 6505772884,Somatic cell nuclear transfer (SCNT) in mammals: The cytoplast and its reprogramming activities,2007,Advances in Experimental Medicine and Biology,591,,,93,102,9,31,10.1007/978-0-387-37754-4_7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934442861&doi=10.1007%2f978-0-387-37754-4_7&partnerID=40&md5=1255aed2eef59d63b2237d2e00833e4c,652598,978-038737753-7,AEMBA,17176557,Review,Final,,Scopus,2-s2.0-84934442861,,Advances in experimental medicine and biology,0065-2598,(blank),2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17217039,Emerging role for microRNAs in acute promyelocytic leukemia,"Nervi C, Fazi F, Rosa A, Fatica A, Bozzoni I.",Curr Top Microbiol Immunol. 2007;313:73-84. doi: 10.1007/978-3-540-34594-7_5.,Nervi C,Curr Top Microbiol Immunol,2007,1/16/07,,,10.1007/978-3-540-34594-7_5,,Nervi C.; Fazi F.; Rosa A.; Fatica A.; Bozzoni I.,"Nervi, C. (7006140509); Fazi, F. (6505950816); Rosa, A. (9638433400); Fatica, A. (6602144826); Bozzoni, I. (7006022564)",7006140509; 6505950816; 9638433400; 6602144826; 7006022564,Emerging role for microRNAs in acute promyelocytic leukemia,2007,Current Topics in Microbiology and Immunology,313,,,73,84,11,18,10.1007/978-3-540-34594-7_5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847004435&doi=10.1007%2f978-3-540-34594-7_5&partnerID=40&md5=8e7f2a55a4d5e5167e73b738928c152e,0070217X,3540345922; 978-354034592-3,CTMIA,17217039,Review,Final,,Scopus,2-s2.0-33847004435,,Current topics in microbiology and immunology,0070-217X,(blank),2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484124,"Histone variant nucleosomes: structure, function and implication in disease","Boulard M, Bouvet P, Kundu TK, Dimitrov S.",Subcell Biochem. 2007;41:71-89.,Boulard M,Subcell Biochem,2007,5/9/07,,,,,Boulard M.; Bouvet P.; Kundu T.K.; Dimitrov S.,"Boulard, Mathieu (56589762200); Bouvet, Philippe (57205775570); Kundu, Tapas K. (57152239700); Dimitrov, Stefan (7004771091)",56589762200; 57205775570; 57152239700; 7004771091,"Histone variant nucleosomes: Structure, function and implication in disease",2007,Sub-Cellular Biochemistry,41,,,71,89,18,39,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249795487&partnerID=40&md5=28958704d8de1c723edccbb87c040f44,3060225,,SBCBA,17484124,Article,Final,,Scopus,2-s2.0-34249795487,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484136,Histone acetylation and methylation: combinatorial players for transcriptional regulation,An W.,Subcell Biochem. 2007;41:351-69.,An W,Subcell Biochem,2007,5/9/07,,,,,An W.,"An, Woojin (7006908324)",7006908324,Histone acetylation and methylation: Combinatorial players for transcriptional regulation,2007,Sub-Cellular Biochemistry,41,,,351,369,18,67,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249793251&partnerID=40&md5=cd52e5dd10cd51d91a7e60c8f5db85e6,3060225,,SBCBA,17484136,Article,Final,,Scopus,2-s2.0-34249793251,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484121,Structural organization of dynamic chromatin,"Hizume K, Yoshimura SH, Kumeta M, Takeyasu K.",Subcell Biochem. 2007;41:3-28. doi: 10.1007/1-4020-5466-1_1.,Hizume K,Subcell Biochem,2007,5/9/07,,,10.1007/1-4020-5466-1_1,,Hizume K.; Yoshimura S.H.; Kumeta M.; Takeyasu K.,"Hizume, Kohji (6506908573); Yoshimura, Shige H. (7201663261); Kumeta, Masahiro (23097954200); Takeyasu, Kunio (7006797794)",6506908573; 7201663261; 23097954200; 7006797794,Structural organization of dynamic chromatin,2007,Subcellular Biochemistry,41,,,3,28,25,3,10.1007/1-4020-5466-1_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249788441&doi=10.1007%2f1-4020-5466-1_1&partnerID=40&md5=b0cc08d0322a3c9d92ed36963bf4d15d,3060225,,SBCBA,17484121,Article,Final,,Scopus,2-s2.0-34249788441,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484122,ATP-dependent chromatin remodelling: action and reaction,"Choudhary P, Varga-Weisz P.",Subcell Biochem. 2007;41:29-43. doi: 10.1007/1-4020-5466-1_2.,Choudhary P,Subcell Biochem,2007,5/9/07,,,10.1007/1-4020-5466-1_2,,Choudhary P.; Varga-Weisz P.,"Choudhary, Parul (16416791200); Varga-Weisz, Patrick (6701418900)",16416791200; 6701418900,ATP-dependent chromatin remodelling: Action and reaction,2007,Sub-Cellular Biochemistry,41,,,29,43,14,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249790298&partnerID=40&md5=d30a94c19daffe2f680fd74f41d24c44,3060225,,SBCBA,17484122,Article,Final,,Scopus,2-s2.0-34249790298,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484123,Regulation of chromatin structure and chromatin-dependent transcription by poly(ADP-ribose) polymerase-1: possible targets for drug-based therapies,"Wacker DA, Frizzell KM, Zhang T, Kraus WL.",Subcell Biochem. 2007;41:45-69. doi: 10.1007/1-4020-5466-1_3.,Wacker DA,Subcell Biochem,2007,5/9/07,,,10.1007/1-4020-5466-1_3,,Wacker D.A.; Frizzell K.M.; Zhang T.; Kraus W.L.,"Wacker, David A. (7005304494); Frizzell, Kristine M. (16416480400); Zhang, Tong (55729087600); Kraus, W. Lee (24590267800)",7005304494; 16416480400; 55729087600; 24590267800,Regulation of chromatin structure and chromatin-dependent transcription by poly(ADP-Ribose) polymerase-1: Possible targets for drug-based therapies,2007,Subcellular Biochemistry,41,,,45,69,24,31,10.1007/1-4020-5466-1_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249827266&doi=10.1007%2f1-4020-5466-1_3&partnerID=40&md5=9f274280980d8dc3c33c62fe922c838f,3060225,,SBCBA,17484123,Article,Final,,Scopus,2-s2.0-34249827266,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484125,Histone variants and complexes involved in their exchange,"Kusch T, Workman JL.",Subcell Biochem. 2007;41:91-109.,Kusch T,Subcell Biochem,2007,5/9/07,,,,,Kusch T.; Workman J.L.,"Kusch, Thomas (6602651731); Workman, Jerry L. (7101955369)",6602651731; 7101955369,Histone variants and complexes involved in their exchange,2007,Subcellular Biochemistry,41,,,91,109,18,38,10.1007/1-4020-5466-1_5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249818195&doi=10.1007%2f1-4020-5466-1_5&partnerID=40&md5=6394491ae7b4adaa3c3cde3479ddd583,3060225,,SBCBA,17484125,Article,Final,,Scopus,2-s2.0-34249818195,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484126,Histone chaperones in chromatin dynamics: implications in disease manifestation,"Shandilya J, Gadad S, Swaminathan V, Kundu TK.",Subcell Biochem. 2007;41:111-24. doi: 10.1007/1-4020-5466-1_6.,Shandilya J,Subcell Biochem,2007,5/9/07,,,10.1007/1-4020-5466-1_6,,Shandilya J.; Gadad S.; Swaminathan V.; Kundu T.K.,"Shandilya, Jayasha (16417686000); Gadad, Shrikanth (15062560000); Swaminathan, V. (7005087443); Kundu, Tapas K. (57152239700)",16417686000; 15062560000; 7005087443; 57152239700,Histone chaperones in chromatin dynamics: Implications in disease manifestation,2007,Subcellular Biochemistry,41,,,111,124,13,10,10.1007/1-4020-5466-1_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249826084&doi=10.1007%2f1-4020-5466-1_6&partnerID=40&md5=e2ab8351484b7e0604964828cc6dbf6f,3060225,,SBCBA,17484126,Article,Final,,Scopus,2-s2.0-34249826084,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484127,Functions of the histone chaperone nucleolin in diseases,"Storck S, Shukla M, Dimitrov S, Bouvet P.",Subcell Biochem. 2007;41:125-44. doi: 10.1007/1-4020-5466-1_7.,Storck S,Subcell Biochem,2007,5/9/07,,,10.1007/1-4020-5466-1_7,,Storck S.; Shukla M.; Dimitrov S.; Bouvet P.,"Storck, Sébastien (36963348000); Shukla, Manu (16418018200); Dimitrov, Stefan (7004771091); Bouvet, Philippe (57205775570)",36963348000; 16418018200; 7004771091; 57205775570,Functions of the histone chaperone nucleolin in diseases,2007,Subcellular Biochemistry,41,,,125,144,19,109,10.1007/1-4020-5466-1_7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249777555&doi=10.1007%2f1-4020-5466-1_7&partnerID=40&md5=fa998b744af87636f4b7f4809c6d021c,3060225,,SBCBA,17484127,Article,Final,,Scopus,2-s2.0-34249777555,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484129,Reversible acetylation of non histone proteins: role in cellular function and disease,"Batta K, Das C, Gadad S, Shandilya J, Kundu TK.",Subcell Biochem. 2007;41:193-212.,Batta K,Subcell Biochem,2007,5/9/07,,,,,Batta K.; Das C.; Gadad S.; Shandilya J.; Kundu T.K.,"Batta, Kiran (57203361668); Das, Chandrima (7201851991); Gadad, Shrikanth (15062560000); Shandilya, Jayasha (16417686000); Kundu, Tapas K. (57152239700)",57203361668; 7201851991; 15062560000; 16417686000; 57152239700,Reversible acetylation of non histone proteins: Role in cellular function and disease,2007,Subcellular Biochemistry,41,,,193,212,19,51,10.1007/1-4020-5466-1_9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249793710&doi=10.1007%2f1-4020-5466-1_9&partnerID=40&md5=4d29d070b228f15a56cc12ab93d72aaa,3060225,,SBCBA,17484129,Article,Final,,Scopus,2-s2.0-34249793710,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484132,Chromatin acetylation status in the manifestation of neurodegenerative diseases: HDAC inhibitors as therapeutic tools,"Anne-Laurence B, Caroline R, Irina P, Jean-Philippe L.",Subcell Biochem. 2007;41:263-93.,Anne-Laurence B,Subcell Biochem,2007,5/9/07,,,,,Anne-Laurence B.; Caroline R.; Irina P.; Jean-Philippe L.,"Anne-Laurence, Boutillier (6701585471); Caroline, Rouaux (16416805000); Irina, Panteleeva (16417456000); Jean-Philippe, Loeffler (16417487100)",6701585471; 16416805000; 16417456000; 16417487100,Chromatin acetylation status in the manifestation of neurodegenerative diseases: HDAC inhibitors as therapeutic tools,2007,Sub-Cellular Biochemistry,41,,,263,293,30,14,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249794010&partnerID=40&md5=bbeecbc6608ca69561b05b64c1646c99,3060225,,SBCBA,17484132,Article,Final,,Scopus,2-s2.0-34249794010,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484134,Role of histone phosphorylation in chromatin dynamics and its implications in diseases,"Oki M, Aihara H, Ito T.",Subcell Biochem. 2007;41:319-36.,Oki M,Subcell Biochem,2007,5/9/07,,,,,Oki M.; Aihara H.; Ito T.,"Oki, Masaya (7005365605); Aihara, Hitoshi (16303333100); Ito, Takashi (16161533900)",7005365605; 16303333100; 16161533900,Role of histone phosphorylation in chromatin dynamics and its implications in diseases,2007,Sub-Cellular Biochemistry,41,,,319,336,17,60,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249809436&partnerID=40&md5=0764f43c996f0d32901dfe6d264f0aac,3060225,,SBCBA,17484134,Article,Final,,Scopus,2-s2.0-34249809436,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484135,Regulation and function of H3K9 methylation,Shinkai Y.,Subcell Biochem. 2007;41:337-50.,Shinkai Y,Subcell Biochem,2007,5/9/07,,,,,Shinkai Y.,"Shinkai, Yoichi (7004815423)",7004815423,Regulation and function of H3K9 methylation,2007,Sub-Cellular Biochemistry,41,,,337,350,13,16,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249802072&partnerID=40&md5=e60b27a114779e6c49a07692b1eb3050,3060225,,SBCBA,17484135,Article,Final,,Scopus,2-s2.0-34249802072,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
17484137,Chromatin-associated regulation of HIV-1 transcription: implications for the development of therapeutic strategies,"Quivy V, De Walque S, Van Lint C.",Subcell Biochem. 2007;41:371-96.,Quivy V,Subcell Biochem,2007,5/9/07,,,,,Quivy V.; de Walque S.; van Lint A.C.,"Quivy, Vincent (6506212407); de Walque, Stephane (8952054200); van Lint, And Carine (57003387000)",6506212407; 8952054200; 57003387000,Chromatin-associated regulation of HIV-1 transcription: Implications for the development of therapeutic strategies,2007,Subcellular Biochemistry,41,,,371,396,25,37,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249802347&partnerID=40&md5=b5454890ec81abc8c3dad1e9ed878049,3060225,,SBCBA,17484137,Article,Final,,Scopus,2-s2.0-34249802347,,Sub-cellular biochemistry,0306-0225,2542-8810,2005,(blank),Journal,Springer Book Series,SpringerNature,https://dev.springernature.com/,
10591996,CENP-A associated complex satellite DNA in the kinetochore of the Indian muntjac,"Vafa O, Shelby RD, Sullivan KF.",Chromosoma. 1999 Nov;108(6):367-74. doi: 10.1007/s004120050388.,Vafa O,Chromosoma,1999,12/11/99,,,10.1007/s004120050388,,Vafa O.; Shelby R.D.; Sullivan K.F.,"Vafa, Omid (57191931038); Shelby, Richard D. (7006713703); Sullivan, Kevin F. (57691869700)",57191931038; 7006713703; 57691869700,CENP-A associated complex satellite DNA in the kinetochore of the Indian muntjac,1999,Chromosoma,108,6,,367,374,7,25,10.1007/s004120050388,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032732513&doi=10.1007%2fs004120050388&partnerID=40&md5=acb81f40dddc0a2e61f1b40f3b8f619d,95915,,CHROA,10591996,Article,Final,,Scopus,2-s2.0-0032732513,,Chromosoma,0009-5915,1432-0886,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
10532314,The homeodomain transcription factor CDP/cut interacts with the cell cycle regulatory element of histone H4 genes packaged into nucleosomes,"Last TJ, van Wijnen AJ, de Ridder MC, Stein GS, Stein JL.",Mol Biol Rep. 1999 Aug;26(3):185-94. doi: 10.1023/a:1007058123699.,Last TJ,Mol Biol Rep,1999,10/26/99,,,10.1023/a:1007058123699,,Last T.J.; Van Wijnen A.J.; De Ridder M.C.; Stein G.S.; Stein J.L.,"Last, Thomas J. (6603747645); Van Wijnen, André J. (16949544200); De Ridder, Marleen C. (57197446930); Stein, Gary S. (57203080783); Stein, Janet L. (35418570500)",6603747645; 16949544200; 57197446930; 57203080783; 35418570500,The homeodomain transcription factor CDP/cut interacts with the cell cycle regulatory element of histone H4 genes packaged into nucleosomes,1999,Molecular Biology Reports,26,3,,185,194,9,13,10.1023/A:1007058123699,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033180591&doi=10.1023%2fA%3a1007058123699&partnerID=40&md5=b65a600dcc2df6e86fb2a68aee159ddd,3014851,,MLBRB,10532314,Article,Final,,Scopus,2-s2.0-0033180591,,Molecular biology reports,0301-4851,1573-4978,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
10598102,Occurrence of five different chromosomal HMG1 proteins in various maize tissues,"Stemmer C, Grimm R, Grasser KD.",Plant Mol Biol. 1999 Oct;41(3):351-61. doi: 10.1023/a:1006311121717.,Stemmer C,Plant Mol Biol,1999,12/22/99,,,10.1023/a:1006311121717,,Stemmer C.; Grimm R.; Grasser K.D.,"Stemmer, Christian (6603757223); Grimm, Rudi (57213584198); Grasser, Klaus D. (7004396494)",6603757223; 57213584198; 7004396494,Occurrence of five different chromosomal HMG1 proteins in various maize tissues,1999,Plant Molecular Biology,41,3,,351,361,10,30,10.1023/A:1006311121717,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033213487&doi=10.1023%2fA%3a1006311121717&partnerID=40&md5=b091836081df782f9967f43e43429d1c,1674412,,PMBID,10598102,Article,Final,,Scopus,2-s2.0-0033213487,,Plant molecular biology,0167-4412,1573-5028,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
11100144,Light induces chromatin modification in cells of the mammalian circadian clock,"Crosio C, Cermakian N, Allis CD, Sassone-Corsi P.",Nat Neurosci. 2000 Dec;3(12):1241-7. doi: 10.1038/81767.,Crosio C,Nat Neurosci,2000,12/2/00,,,10.1038/81767,,Crosio C.; Cermakian N.; Allis C.D.; Sassone-Corsi P.,"Crosio, Claudia (6603658804); Cermakian, Nicolas (6701773931); Allis, C. David (55666730300); Sassone-Corsi, Paolo (7102287937)",6603658804; 6701773931; 55666730300; 7102287937,Light induces chromatin modification in cells of the mammalian circadian clock,2000,Nature Neuroscience,3,12,,1241,1247,6,215,10.1038/81767,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033695926&doi=10.1038%2f81767&partnerID=40&md5=d8db276e8e5ffc54cd14796f8facafe6,10976256,,NANEF,11100144,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0033695926,,Nature neuroscience,1097-6256,1546-1726,5/1/98,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
11483958,"The role of Drosophila CID in kinetochore formation, cell-cycle progression and heterochromatin interactions","Blower MD, Karpen GH.",Nat Cell Biol. 2001 Aug;3(8):730-9. doi: 10.1038/35087045.,Blower MD,Nat Cell Biol,2001,8/3/01,PMC3229202,NIHMS331960,10.1038/35087045,,Blower M.D.; Karpen G.H.,"Blower, Michael D. (6602341950); Karpen, Gary H. (7004042930)",6602341950; 7004042930,"The role of Drosophila CID in kinetochore formation, cell-cycle progression and heterochromatin interactions",2001,Nature Cell Biology,3,8,,730,739,9,285,10.1038/35087045,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034910458&doi=10.1038%2f35087045&partnerID=40&md5=cf236a096f0dabbdcaf83a932617ea0f,14657392,,NCBIF,11483958,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-0034910458,,Nature cell biology,1465-7392,1476-4679,5/1/99,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
16415879,Reconstitution of chromatin transcription with purified components reveals a chromatin-specific repressive activity of p300,"Santoso B, Kadonaga JT.",Nat Struct Mol Biol. 2006 Feb;13(2):131-9. doi: 10.1038/nsmb1048. Epub 2006 Jan 15.,Santoso B,Nat Struct Mol Biol,2006,1/18/06,,,10.1038/nsmb1048,,Santoso B.; Kadonaga J.T.,"Santoso, Buyung (7003634747); Kadonaga, James T. (7005688505)",7003634747; 7005688505,Reconstitution of chromatin transcription with purified components reveals a chromatin-specific repressive activity of p300,2006,Nature Structural and Molecular Biology,13,2,,131,139,8,27,10.1038/nsmb1048,https://www.scopus.com/inward/record.uri?eid=2-s2.0-32244435093&doi=10.1038%2fnsmb1048&partnerID=40&md5=d186225d0ca1f2c184a3694a6dfa62d6,15459985,,NSMBC,16415879,Article,Final,,Scopus,2-s2.0-32244435093,,Nature structural & molecular biology,1545-9993,1545-9985,1/1/04,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
16491089,Active PHO5 chromatin encompasses variable numbers of nucleosomes at individual promoters,"Jessen WJ, Hoose SA, Kilgore JA, Kladde MP.",Nat Struct Mol Biol. 2006 Mar;13(3):256-63. doi: 10.1038/nsmb1062. Epub 2006 Feb 19.,Jessen WJ,Nat Struct Mol Biol,2006,2/24/06,,,10.1038/nsmb1062,,Jessen W.J.; Hoose S.A.; Kilgore J.A.; Kladde M.P.,"Jessen, Walter J. (6602250838); Hoose, Scott A. (6507388529); Kilgore, Jessica A. (12768000200); Kladde, Michael P. (6701898766)",6602250838; 6507388529; 12768000200; 6701898766,Active PHO5 chromatin encompasses variable numbers of nucleosomes at individual promoters,2006,Nature Structural and Molecular Biology,13,3,,256,263,7,46,10.1038/nsmb1062,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644794061&doi=10.1038%2fnsmb1062&partnerID=40&md5=5ebfa8fa19af8b2ce14252f5d69c2aec,15459985,,NSMBC,16491089,Article,Final,,Scopus,2-s2.0-33644794061,,Nature structural & molecular biology,1545-9993,1545-9985,1/1/04,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
