,word,count
1465,dmr1,3
1466,dme,3
1467,dm lamin,3
1468,dim histone,3
1469,dhl remodeler,3
1470,demethylase histone lysine,3
1471,deacetylase histone lysine,3
1472,deacetylase,3
1473,d1,3
1474,cytokeratin,3
1475,cyclin d1,3
1476,cul4,3
1477,ctiswus,3
1478,ctip,3
1479,ctf,3
1480,csn,3
1481,csf gm,3
1482,csf g,3
1483,cry per,3
1484,crh,3
1485,crebbp,3
1486,corticotropin hormone release,3
1487,corest,3
1488,cop1,3
1489,construct mmp2 promoter,3
1490,construct mkl1,3
1491,connexin gene,3
1492,complex sir,3
1493,complex sin3,3
1494,complex rits,3
1495,complex rfx,3
1496,complex iswus,3
1497,complex histone modify,3
1498,complex hir,3
1499,complex fact,3
1500,complex enosc,3
1501,complex dna receptor,3
1502,coash,3
1503,co ip o,3
1504,co,3
1505,cnp1,3
1506,clockdeltan,3
1507,clf,3
1508,clathrin,3
1509,class complex histocompatability ii major mhc,3
1510,ck8 cytokeratin epithelial luminal,3
1511,ck2,3
1512,chz1,3
1513,chr7,3
1514,chp1,3
1515,chk1 p,3
1516,chd7,3
1517,chd family,3
1518,chain par,3
1519,chaf1um protein,3
1520,cenp heterotetramer twsx,3
1521,cenp gal4 w,3
1522,cdk5,3
1523,cdk2 cyclin e,3
1524,cdk cyclin,3
1525,cd44 receptor,3
1526,cd4 foxp3,3
1527,cd14,3
1528,ccar2 protein,3
1529,cca1 lhy,3
1530,cbx2,3
1531,camk,3
1532,c9orf46,3
1533,c swr,3
1534,c promoter,3
1535,c myc promoter,3
1536,c gene,3
1537,c fos h3,3
1538,bs,3
1539,bromodomain,3
1540,bromo,3
1541,brn2,3
1542,brd,3
1543,brct domain,3
1544,br,3
1545,binding nf1 site,3
1546,bhmt,3
1547,beta gene globin promoter,3
1548,beta gal sa,3
1549,beta catenin,3
1550,ber protein,3
1551,bdnf mrna,3
1552,bdf1,3
1553,bcl6,3
1554,bcd,3
1555,bax,3
1556,baf53um,3
1557,baf myc,3
1558,b nf,3
1559,b cyclin,3
1560,b box hmgb1,3
1561,atrt,3
1562,atpase helicase,3
1563,athd2b ct p s6 yfp,3
1564,asf1um,3
1565,asf1p,3
1566,asc,3
1567,artemis nuclease,3
1568,arrow,3
1569,arpnalpha,3
1570,arp4,3
1571,arid2,3
1572,argonaute,3
1573,arginin methyltransferase protein,3
1574,arc,3
1575,ar dbd,3
1576,apc,3
1577,aof2,3
1578,anti set,3
1579,anti myc,3
1580,anti mkl1,3
1581,anti mbd3,3
1582,anti digoxigenin digoxigenin,3
1583,anti antibody hbrg1,3
1584,anti antibody cbp,3
1585,anti antibody brm,3
1586,anp32um anti antibody b,3
1587,anp32um,3
1588,anp,3
1589,ampk,3
1590,alpha hif,3
1591,alpha dna polymerase,3
1592,alfa pol,3
1593,aire,3
1594,aid,3
1595,adp glycohydrolase poly ribose,3
1596,ada,3
1597,act,3
1598,ach4 k12,3
1599,ach4 alpha ip,3
1600,ach3 alpha ip,3
1601,acf1,3
1602,acf drosophila,3
1603,acetyltransferase histone lysine,3
1604,acetyl h4 histone,3
1605,accessibility chromatin complex,3
1606,abeta,3
1607,a mur,3
1608,a centromere protein,3
1609,a box hmgb1,3
1610,a a cenp cenp,3
1611,8 md3,3
1612,5s gene rrna,3
1613,5 h1 histone,3
1614,4icd nls,3
1615,4 histone,3
1616,4 h1 histone human,3
1617,4,3
1618,3 k9h3 me,3
1619,3 h3k4me2,3
1620,3 gene human src,3
1621,3 9 su var,3
1622,2um phosphatase protein,3
1623,25 set,3
1624,21 mab,3
1625,2 ogg1,3
1626,2 il,3
1627,2 hs1,3
1628,2 hdac,3
1629,2 h3k4me1,3
1630,2 enzyme ogdo,3
1631,2 cox,3
1632,2 complex mi,3
1633,2 binding cpg methyl protein,3
1634,2 bcl,3
1635,2 atf,3
1636,2 3 hdac1,3
1637,1p60 caf,3
1638,1beta taf,3
1639,17um rhil,3
1640,13 mmp,3
1641,13 il,3
1642,1 sumo,3
1643,1 sp,3
1644,1 pgemex,3
1645,1 msp1 pxlox7,3
1646,1 mcp,3
1647,1 lef,3
1648,1 il,3
1649,1 hat,3
1650,1 h3 h4 histone,3
1651,1 h3 h4,3
1652,1 fig,3
1653,1 factor nuclear,3
1654,1 caf subunit,3
1655,1 asf,3
1656,1 anti antibody nap rabbit,3
1657,1 akt igf,3
1658,1 2 h2a z,3
1659,1 15 lox promoter,3
1660,0 h1,3
1661,,3
1662,zld,2
1663,z,2
1664,yy1,2
1665,ytaf60,2
1666,ytaf17 ytaf60,2
1667,ytaf17,2
1668,yl1c2,2
1669,yep,2
1670,ye,2
1671,y14,2
1672,y,2
1673,xynf1,2
1674,xrcc4,2
1675,xpa,2
1676,xhoi,2
1677,xbum,2
1678,xbp1,2
1679,xba1,2
1680,wtogg1,2
1681,writer,2
1682,wnt6,2
1683,wd40,2
1684,vprc1,2
1685,vparp,2
1686,vp16,2
1687,vp1,2
1688,vorinostat,2
1689,vim1,2
1690,v,2
1691,utx,2
1692,ura3,2
1693,uncut,2
1694,ubp8,2
1695,ubf,2
1696,ube2n,2
1697,ubc9,2
1698,u,2
1699,tuj1,2
1700,tubacin,2
1701,ttp,2
1702,ttf1,2
1703,trs,2
1704,trichostatin,2
1705,tri tryp,2
1706,trbeta1,2
1707,trap220,2
1708,transcription,2
1709,trans,2
1710,tralpha1,2
1711,tralpha,2
1712,tra1p,2
1713,tra1,2
1714,tpl,2
1715,tlr4,2
1716,tlf trf2,2
1717,tip49b,2
1718,timp2,2
1719,tiar,2
1720,tgfbeta,2
1721,tfl2,2
1722,tfiif,2
1723,tfg1,2
1724,tff1,2
1725,tet2,2
1726,tet1,2
1727,tailless,2
1728,taf5,2
1729,tacc3,2
1730,tacc1,2
1731,syndrome,2
1732,swr1 z,2
1733,swirm,2
1734,swi3p,2
1735,swi2,2
1736,swc2 zn,2
1737,survivin,2
1738,super,2
1739,sun,2
1740,sum,2
1741,sulfomucin,2
1742,sufu,2
1743,strep tactin,2
1744,stra8,2
1745,ssrp1b,2
1746,src3,2
1747,src1,2
1748,srb,2
1749,spt5,2
1750,spt4p,2
1751,spt4,2
1752,spt3,2
1753,spt20p,2
1754,spt,2
1755,spint2,2
1756,spg,2
1757,spectrin,2
1758,sp100,2
1759,snf5p,2
1760,snf22,2
1761,snf2 yeast,2
1762,snf swi yeast,2
1763,snbp,2
1764,smrxr1,2
1765,smnr1,2
1766,smad6,2
1767,sirt2,2
1768,sirt1 sirt7,2
1769,sirelum,2
1770,sir4,2
1771,sir3p,2
1772,sir3n,2
1773,sihbo1,2
1774,sialomucin,2
1775,shmta1,2
1776,shh,2
1777,sh2b1 splicing variant,2
1778,sgf73p,2
1779,serf1,2
1780,se,2
1781,sdh,2
1782,schda3p,2
1783,scgcn5,2
1784,scarp9,2
1785,scarp7,2
1786,sc5,2
1787,sap18,2
1788,sahh,2
1789,rtk,2
1790,rt,2
1791,rscc,2
1792,rpp25,2
1793,ros1,2
1794,rnp,2
1795,rnf20 rnf40,2
1796,rnf168 rnf8,2
1797,rnap2,2
1798,ring1b,2
1799,rif1,2
1800,riboflavin synthase,2
1801,rhodopsin,2
1802,rfxap,2
1803,rfx5,2
1804,rfx subunit,2
1805,reticulin,2
1806,residue swc2,2
1807,rep,2
1808,remodeling,2
1809,relawt,2
1810,relamut,2
1811,recombinant,2
1812,receptor trail,2
1813,receptor rxr,2
1814,receptor retinoid,2
1815,re1,2
1816,rcaf,2
1817,rbp,2
1818,rar,2
1819,rag1,2
1820,rad53,2
1821,rad51 rad52,2
1822,rad23b,2
1823,rad16 rad7,2
1824,rad16,2
1825,pym,2
1826,pww,2
1827,pvalf,2
1828,pu,2
1829,ptmh2,2
1830,ptip,2
1831,ptgs2,2
1832,pssnf5,2
1833,prw1,2
1834,proteinum sth1 twin,2
1835,protein transition,2
1836,protein tr,2
1837,protein tet,2
1838,protein tau,2
1839,protein tacc,2
1840,protein stat,2
1841,protein rb retinoblastoma,2
1842,protein rb,2
1843,protease tev,2
1844,promoter sv40,2
1845,prolactin,2
1846,prc1 prc2,2
1847,pph22,2
1848,pph21,2
1849,ppenk,2
1850,pp4,2
1851,pp1,2
1852,pot1,2
1853,pop1,2
1854,ponum,2
1855,polypeptid streptag,2
1856,pole3 promoter,2
1857,pol2,2
1858,podocalyxin,2
1859,pocket protein,2
1860,pob3 ssrp1,2
1861,pmsk1,2
1862,pml protein raralpha,2
1863,plzf raralpha,2
1864,pl9,2
1865,pkh,2
1866,pip,2
1867,pik3ca,2
1868,pid,2
1869,pickle,2
1870,phosphatase protein,2
1871,pho80 pho85,2
1872,phf10,2
1873,pfpcna1,2
1874,pfnaps t,2
1875,pfi1475w,2
1876,pfhp1,2
1877,perk1,2
1878,per2,2
1879,per,2
1880,pep,2
1881,pcklf6,2
1882,pcg trx,2
1883,pcdna3,2
1884,pcdeltaklf6,2
1885,pb1,2
1886,pax6,2
1887,pax,2
1888,patched receptor,2
1889,parp3,2
1890,paf53,2
1891,paf1,2
1892,pac1,2
1893,p81,2
1894,p80 polypeptid,2
1895,p66,2
1896,p57,2
1897,p48 rbap46,2
1898,p300s89,2
1899,p300 protein,2
1900,p160,2
1901,p15,2
1902,p140,2
1903,p130 rb2,2
1904,p130,2
1905,p110,2
1906,p105,2
1907,p10,2
1908,ot,2
1909,opi1p,2
1910,onp,2
1911,oc,2
1912,nuclease,2
1913,nuclear receptor steroid,2
1914,nuclear,2
1915,nrpd2um,2
1916,nrf2,2
1917,nos2,2
1918,non,2
1919,no tap,2
1920,nlrp3,2
1921,nitric oxide synthase,2
1922,nicd,2
1923,nhej,2
1924,nfy,2
1925,nf protein y,2
1926,neurod1,2
1927,neo pgcn5tv,2
1928,ncor1,2
1929,ncor smrt,2
1930,nco r,2
1931,ncad,2
1932,nat,2
1933,nap1l1,2
1934,nampt,2
1935,nad parp sirt,2
1936,myo5a,2
1937,mycn,2
1938,myb74,2
1939,mutant sin,2
1940,muscle phosphatase rabbit skeletal,2
1941,mtase,2
1942,mta1 myc,2
1943,mta1 mta1,2
1944,mst77f,2
1945,mrx,2
1946,mrna ppenk,2
1947,mrna p21waf1,2
1948,mrna mt,2
1949,mrgx,2
1950,mre11 nbs1 rad50,2
1951,mre11,2
1952,mop46,2
1953,molecule ubiquitin,2
1954,mo nap,2
1955,mnase se,2
1956,mmta1,2
1957,mmp2 mmp9,2
1958,mlph,2
1959,mkl2,2
1960,mk9,2
1961,mis18beta,2
1962,mir778 transcript,2
1963,microco,2
1964,micb,2
1965,mi2beta,2
1966,mi,2
1967,mhtt,2
1968,mhc,2
1969,mgmt,2
1970,mgcracgap,2
1971,methionin synthase,2
1972,meos2,2
1973,melatonin receptor,2
1974,melatonin mt receptor,2
1975,mef2a,2
1976,mecp2 msin3,2
1977,mecp1,2
1978,mec1,2
1979,me2,2
1980,me1,2
1981,mdr1,2
1982,mcp pet,2
1983,mbd protein,2
1984,mb,2
1985,max,2
1986,matrix metalloproteinase,2
1987,mat,2
1988,mart,2
1989,mapk p38,2
1990,map2abc,2
1991,mak3,2
1992,mago pym y14,2
1993,mago,2
1994,mad,2
1995,macroh2a2,2
1996,m13mp18,2
1997,lxrbeta,2
1998,luciferase renilla,2
1999,lu65,2
2000,lsd1 tap,2
2001,lsd1 mrna,2
2002,lrs,2
2003,loop rcc1 switchback,2
2004,locus p16,2
2005,like receptor toll,2
2006,like piwi,2
2007,ligase rnf8 ubiquitin,2
2008,ligase,2
2009,ligand wnt,2
2010,lhp1,2
2011,lf mbd3,2
2012,ldb1,2
2013,lc3,2
2014,lbr,2
2015,lap2alpha,2
2016,lana peptid,2
2017,lacz,2
2018,l1 pd,2
2019,kyp,2
2020,ku protein,2
2021,kryptonite,2
2022,kruppel,2
2023,kr,2
2024,kinase tyrosine,2
2025,kinase protein,2
2026,kinase,2
2027,kiaa0601,2
2028,kdm6b,2
2029,kdm5,2
2030,kdm4b,2
2031,kdacs,2
2032,kdac protein,2
2033,kcr,2
2034,kb nf,2
2035,kat2um,2
2036,kappab nf subunit,2
2037,kappab,2
2038,kaeberlein,2
2039,jnk1,2
2040,jazf1,2
2041,jarid2,2
2042,jak,2
2043,iswus type,2
2044,irif,2
2045,irf4,2
2046,irf1,2
2047,ipmk,2
2048,ipk2,2
2049,ipk,2
2050,interleukin,2
2051,interact protein smad,2
2052,inhibiter kappab nf,2
2053,ing1d,2
2054,ing1 protein,2
2055,il6,2
2056,il12rb1,2
2057,ikkbeta,2
2058,ikappab kinase,2
2059,iius semaphorin,2
2060,ii polymerase,2
2061,igh locus,2
2062,igg1,2
2063,igfr,2
2064,iga,2
2065,ifn lamda1 mrna,2
2066,id2 promoter,2
2067,ice1,2
2068,ibetadeltac3 rtaf,2
2069,i sceus,2
2070,i sas,2
2071,i protein rtaf,2
2072,i ii iius iv promoter region tnf tnfalfa,2
2073,human suv39h1,2
2074,human snf2h,2
2075,human snf swi,2
2076,human lsh promoter,2
2077,hsf1 mta1,2
2078,hsf subunit,2
2079,hs1,2
2080,hrad21,2
2081,hr23b xpc,2
2082,hormone receptor,2
2083,hormone mediator receptor retinoid silence thyroid,2
2084,homeotic,2
2085,hnrnp protein,2
2086,hmtasis,2
2087,hmtase,2
2088,hmgum protein,2
2089,hmgr,2
2090,hmgbs,2
2091,hmg1,2
2092,hla,2
2093,hjurp human,2
2094,histoneshis,2
2095,histonec1,2
2096,histone2,2
2097,histone yeast,2
2098,histone tom,2
2099,histone n tail terminal,2
2100,histone modify protein,2
2101,histone methyltransferase mmset,2
2102,histone methylase,2
2103,histone macroh2um variant,2
2104,histone linker variant,2
2105,histone l,2
2106,histone kinase,2
2107,hist2h2,2
2108,hisd pgcn5tv,2
2109,his,2
2110,hir3,2
2111,hif protein,2
2112,hh3,2
2113,hh,2
2114,hgf,2
2115,hgch,2
2116,heterochromatin,2
2117,heregulin,2
2118,hemoglobin,2
2119,hemagglutinin,2
2120,helicase mcm,2
2121,hela histone,2
2122,heat subunit,2
2123,he,2
2124,hdah,2
2125,hdachdac,2
2126,hdachd,2
2127,hdac3 si,2
2128,hdac10,2
2129,hdac1 mrna,2
2130,hdac mammalian,2
2131,hdac isoform,2
2132,hda9y2h,2
2133,hda1 rpd3,2
2134,hd1um,2
2135,hctbp1,2
2136,hchd1,2
2137,hc nap1,2
2138,hbr,2
2139,hatus,2
2140,hatsacetylase,2
2141,hat1hdac1,2
2142,harp5 human,2
2143,halo7,2
2144,haeiius,2
2145,hactin,2
2146,hac,2
2147,h4r45h,2
2148,h4r45c,2
2149,h4k5,2
2150,h4 tap,2
2151,h4 mutant r45,2
2152,h3tl rk,2
2153,h3s28 histone,2
2154,h3s10ph,2
2155,h3mek9,2
2156,h3k94ac,2
2157,h3k9 k14ac protein,2
2158,h3k4me3 peptid,2
2159,h3k4me3 histone,2
2160,h3k4me2 me3,2
2161,h3k27me3 h3k4me3,2
2162,h3k18ac,2
2163,h34 histone,2
2164,h3 tap,2
2165,h3 rk,2
2166,h3 pthr3,2
2167,h3 mek4 peptid,2
2168,h3 k56ac,2
2169,h3 h4ac,2
2170,h3 h4 histone tetramer,2
2171,h2bk34ubub histone,2
2172,h2b h4,2
2173,h2b h3,2
2174,h2ak15,2
2175,h2ak119ub1,2
2176,h2a pthr120,2
2177,h2a protein,2
2178,h2a h3 histone human variant,2
2179,h2 histone,2
2180,h1d,2
2181,h1 protein,2
2182,h1 pan,2
2183,h1 histone isoform,2
2184,h ns,2
2185,h h3,2
2186,gtf,2
2187,gt,2
2188,gst protein,2
2189,gsh,2
2190,grwd1 his wt,2
2191,grwd1 his,2
2192,gper,2
2193,gnat,2
2194,glu10,2
2195,glp,2
2196,globin,2
2197,gli1 shh,2
2198,gli protein,2
2199,giant,2
2200,gh5 m2,2
2201,ggr,2
2202,gfp his,2
2203,gene response t,2
2204,gene pcg target,2
2205,gene pcg,2
2206,gene notch target,2
2207,gene mucin,2
2208,gene mouse mrg15,2
2209,gene mfa2,2
2210,gene luciferase reporter,2
2211,gene ikappabalpha,2
2212,gene hox,2
2213,gene h1 histone,2
2214,gcn5 yeast,2
2215,gcn5 hat,2
2216,gbaf,2
2217,gata1,2
2218,gapdh mrna,2
2219,gap gene,2
2220,gamma inf,2
2221,gal11 myc,2
2222,gal luc,2
2223,gadd45um,2
2224,gad,2
2225,g12v peptid,2
2226,fve,2
2227,fusion gst protein,2
2228,fun30,2
2229,full length smyd5,2
2230,full,2
2231,fshr,2
2232,frizzle receptor,2
2233,foxo,2
2234,forkhead,2
2235,folr1,2
2236,follicle hormone stimulating,2
2237,fold histone region,2
2238,fold histone motif,2
2239,fmod,2
2240,flag suv39h1,2
2241,flag p150,2
2242,flag grwd1,2
2243,flag gfi1,2
2244,fl,2
2245,fkh1p,2
2246,fih,2
2247,fhmghp1alpha,2
2248,fgf fxr,2
2249,fgf,2
2250,fee,2
2251,fas1,2
2252,family tacc,2
2253,family sp,2
2254,family sir2,2
2255,family hmg protein,2
2256,family h1 histone,2
2257,family gene rb,2
2258,family,2
2259,factp80,2
2260,factor stat3 transcription,2
2261,factor octamer transcription,2
2262,factor max regulatory,2
2263,factor kappab nuclear,2
2264,factor gaga,2
2265,factor fibroblast growth,2
2266,exonuclease lamda,2
2267,exonuclease iius,2
2268,exonuclease,2
2269,exo1,2
2270,etr,2
2271,eto2,2
2272,eset,2
2273,esa1p,2
2274,ers,2
2275,erk1,2
2276,erk msk1 pr,2
2277,erk mapk,2
2278,eralpha p300,2
2279,epsilon,2
2280,epo,2
2281,epidermal factor growth receptor,2
2282,eosin,2
2283,enzyme tet,2
2284,enzyme iius like rnase,2
2285,enzyme i restriction,2
2286,enzyme histone modification,2
2287,enzyme hdac,2
2288,enzyme hat,2
2289,enp,2
2290,enl protein,2
2291,enl mll,2
2292,enl gene,2
2293,enhancer zeste,2
2294,endonuclease ho,2
2295,end,2
2296,enacalpha gene,2
2297,elongation factor p tefb,2
2298,element polycomb response,2
2299,elastin,2
2300,eklf,2
2301,ehmts,2
2302,ehmt1,2
2303,egr2,2
2304,egr1,2
2305,egfp laminb1,2
2306,eg h2b,2
2307,eed myc,2
2308,eea1,2
2309,eb1,2
2310,early h2b histone,2
2311,eaf1,2
2312,e2f4,2
2313,e2f factor transcription,2
2314,e1a protein,2
2315,dyl1 z,2
2316,dub,2
2317,dsluc,2
2318,dsegfp,2
2319,drybp,2
2320,drm1,2
2321,drip205,2
2322,domain snf5,2
2323,domain runt,2
2324,domain phd1,2
2325,domain phd,2
2326,domain myst,2
2327,domain h3k4me3,2
2328,domain h3k4ac,2
2329,domain gammah2ax,2
2330,domain forkhead,2
2331,dnmtus,2
2332,dnmt3,2
2333,dnlp,2
2334,dnase1,2
2335,dna translocase,2
2336,dna meet,2
2337,dna ligase,2
2338,dna iv ligase xrcc4,2
2339,dna iv ligase,2
2340,dna glycosylase,2
2341,dna epsilon polymerase,2
2342,dn flag p150,2
2343,dm5 mbp,2
2344,dl,2
2345,dioxygenase,2
2346,dimer nf1,2
2347,dim,2
2348,dihydrofolate reductase synthase thymidylate,2
2349,dependant polymerase rna rna,2
2350,dependant dna kinase protein,2
2351,demethylum histone,2
2352,demethyltransferase histone,2
2353,def1,2
2354,deacetylation histone,2
2355,deacetylase nucleosome remodeling,2
2356,deacetylase histone sirtuin,2
2357,deacetylase histone iius protein type,2
2358,ddx4,2
2359,ddr protein,2
2360,ddb1 ddb2,2
2361,dd,2
2362,dcl3,2
2363,daxx hc,2
2364,da daf fm,2
2365,d receptor vitamin,2
2366,d panh4,2
2367,d mrc1,2
2368,cytokine gene locus th2,2
2369,cytokine,2
2370,cytochrom,2
2371,cyp7a1 mrna,2
2372,cyp2e1,2
2373,cyp1a1 protein,2
2374,ctrl,2
2375,ctd ii rnap,2
2376,ctd ha nsd1 reinant,2
2377,ctbp,2
2378,ct rps6,2
2379,csm3,2
2380,csb,2
2381,cry1,2
2382,cry protein,2
2383,crx,2
2384,creb p,2
2385,cpc molecule,2
2386,corepressor sin3,2
2387,core histone yeast,2
2388,core histone region,2
2389,core histone recombinant,2
2390,core h3 h4 histone,2
2391,core eucaryal histone nucleosome,2
2392,core drosophila histone,2
2393,core,2
2394,construct fusion lexa,2
2395,construct deletion il12rb1 promoter,2
2396,condensin i ii,2
2397,condensin,2
2398,complexhhk histone methyltransferase,2
2399,complex wich,2
2400,complex trxg,2
2401,complex tfiid,2
2402,complex smad,2
2403,complex prc2,2
2404,complex prc1,2
2405,complex polymerase rna,2
2406,complex polycomb,2
2407,complex pcg protein,2
2408,complex like prc2,2
2409,complex isw1um,2
2410,complex gg ner,2
2411,complex dna histone,2
2412,complex dna epc,2
2413,complex directed polymerase rna rna,2
2414,code histone,2
2415,cobt,2
2416,cobb,2
2417,cmt2,2
2418,client hsp90 protein,2
2419,class ii transactivator,2
2420,ciita flag,2
2421,cid12,2
2422,chromomethylase3,2
2423,chromodomain msl3,2
2424,chromo clr4 domain,2
2425,chromatin factor remodeling,2
2426,chrac16,2
2427,chrac14,2
2428,chr,2
2429,chp1 chromodomain protein,2
2430,chk2 p,2
2431,chicken p46 polypeptid,2
2432,chicken octamer,2
2433,checkpoint kinase,2
2434,chd1 human,2
2435,chd protein,2
2436,chc,2
2437,chaperonin histone,2
2438,chaperon protein,2
2439,chaperon histone protein,2
2440,chaperon histone nap1,2
2441,chaperon domain histone,2
2442,chaperon core histone,2
2443,chaperon complex histone,2
2444,chaper histone,2
2445,chain heavy myosin,2
2446,chaetocin,2
2447,ch3,2
2448,cernunnos xlf,2
2449,cenp i,2
2450,cenp h,2
2451,cenp flag pcdna3 w,2
2452,cenh3s,2
2453,cenh3 protein,2
2454,cenh3 histone variant,2
2455,cenh3 h4 scm3,2
2456,cell receptor t,2
2457,cell,2
2458,ce lamin,2
2459,cdyl,2
2460,cdt2,2
2461,cdna mgmt,2
2462,cdk9,2
2463,cdk7,2
2464,cdk4,2
2465,cdk2 cyclina,2
2466,cdk1,2
2467,cdc73,2
2468,cdc68 spt16,2
2469,cd4cd8,2
2470,cd36,2
2471,cd3,2
2472,cd25 cd4 foxp3,2
2473,cd25 cd4,2
2474,cd133,2
2475,cd12,2
2476,cd106,2
2477,ccl5,2
2478,ccl18,2
2479,cbp rsc4,2
2480,cbp p160 pcaf,2
2481,cbp h4,2
2482,cbp h3,2
2483,cbp construct,2
2484,cbf,2
2485,cb,2
2486,catenin,2
2487,catalytic dependant dna kinase protein subunit,2
2488,cat,2
2489,can,2
2490,caf1um,2
2491,caf human i,2
2492,caf hsp,2
2493,cad,2
2494,cac1,2
2495,c spint2,2
2496,c raf,2
2497,c oct,2
2498,c myc protein,2
2499,c fos gene,2
2500,c cecenp,2
2501,c c fos jun,2
2502,btb,2
2503,btaf1,2
2504,bsh,2
2505,bromodomain ygcn5,2
2506,bromodomain pb1,2
2507,brd4 l,2
2508,brd1,2
2509,brct domain mcph1 tandem,2
2510,bptf pb,2
2511,bovine hsc70,2
2512,bmchd1,2
2513,bmcecropin,2
2514,biotinidase biotinyl,2
2515,biotinidase,2
2516,biotin neutravidin,2
2517,biotin,2
2518,binding site stat6,2
2519,binding nap region,2
2520,binding myc target,2
2521,binding methyl protein,2
2522,binding h4k20 l3mbtl1 methyl protein,2
2523,binding e2f site,2
2524,binding dna domain myb repeat signature,2
2525,binding chromodomain dna helicase,2
2526,binding box dna domain hmg,2
2527,binding binding camp creb element protein protein response,2
2528,bid hmg,2
2529,bhc110,2
2530,betamhc,2
2531,betaac,2
2532,beta pol,2
2533,beta ifn mrna,2
2534,beta harpnalpha,2
2535,beta globin locus,2
2536,beta galactosidase sa,2
2537,beta gal,2
2538,beta er,2
2539,beta catenin cytoplasmic,2
2540,ber cascade protein,2
2541,be calcein,2
2542,bdnf receptor trkb,2
2543,bdnf protein,2
2544,bbd h2a human,2
2545,bbd h2a h2b,2
2546,bamh1,2
2547,baf53,2
2548,baf250,2
2549,baf rsc,2
2550,bace1,2
2551,ba,2
2552,b1 ecr,2
2553,b1 cyclin,2
2554,b wich,2
2555,b rfx,2
2556,b ppargamma,2
2557,b phd,2
2558,b panh3,2
2559,b nr2b ser1303 subunit,2
2560,b luc pnf,2
2561,b lamin,2
2562,b h2a,2
2563,b d ing1um,2
2564,b cenp protein,2
2565,b c ing1um,2
2566,b box cenp,2
2567,aurora b kinase,2
2568,atxn7,2
2569,atrx daxx,2
2570,atrt myc,2
2571,atrial factor natruretic,2
2572,atra,2
2573,atpase snf2 swi2,2
2574,atpase snf2 superfamily,2
2575,atpase smarca4,2
2576,atpase iswus,2
2577,atpase helicase like,2
2578,atpase core domain like reca,2
2579,atpase ca reticulum sarcoplasmic,2
2580,atp citrate lyase,2
2581,atnap1 p yfp,2
2582,atl cenp,2
2583,atchum,2
2584,ataf1,2
2585,at,2
2586,associate domain helicase sant,2
2587,assembly homolog i nucleosome protein yeast,2
2588,assembly atp chromatin factor remodeling utilise,2
2589,assembly,2
2590,asf1 h3 h4,2
2591,ascom,2
2592,arpnbeta,2
2593,arpc1b,2
2594,arp7,2
2595,arp6 human,2
2596,arp4 subfamily,2
2597,arp4 his,2
2598,aromatase,2
2599,armadillo family,2
2600,arh3,2
2601,arbp,2
2602,arabidopsis nrp1,2
2603,ar human,2
2604,app,2
2605,aof1,2
2606,ao,2
2607,antigen large sv40 t,2
2608,antibody tip49,2
2609,antibody rad51,2
2610,antibody igg,2
2611,anti nap1l1,2
2612,anti hdac1,2
2613,anti ha,2
2614,anti h3k9me3,2
2615,anti h3k27me3,2
2616,anti h3,2
2617,anti geminin mouse,2
2618,anti dnmt1,2
2619,anti cd40,2
2620,anti cd31,2
2621,anti c kit,2
2622,anti c ebpbeta,2
2623,anti brg1,2
2624,anti antibody histone,2
2625,anti antibody hho1,2
2626,anti antibody hbrg1 j1,2
2627,anti antibody h3,2
2628,anti antibody cpd,2
2629,anp32um anti,2
2630,anf,2
2631,aml1 mtg8,2
2632,aml fpd,2
2633,aml,2
2634,amine oxidase,2
2635,aluyb8,2
2636,aluya5,2
2637,alphamhc,2
2638,alpha uh2um,2
2639,alpha synuclein,2
2640,alpha h4 ip,2
2641,alpha h3 ip,2
2642,alpha h3,2
2643,alpha gcn5p,2
2644,alpha esa1p,2
2645,alpha baf l,2
2646,alpha antibody tubulin,2
